City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
440,Luang Prabang,LA,2021-07-24 19:04:48,19.8856,102.1347,73.72,100,100,1.77,overcast clouds
441,Coquimbo,CL,2021-07-24 19:00:39,-29.9533,-71.3436,55.44,74,100,5.46,overcast clouds
442,Zhanaozen,KZ,2021-07-24 19:04:50,43.3,52.8,83.93,49,0,19.64,clear sky
443,Qostanay,KZ,2021-07-24 19:04:51,53.1667,63.5833,63.32,96,83,7.96,broken clouds
444,Zhangzhou,CN,2021-07-24 19:04:53,24.5133,117.6556,78.26,90,98,3.56,overcast clouds
445,Kathmandu,NP,2021-07-24 19:01:55,27.7167,85.3167,75.42,94,75,2.3,broken clouds
446,Butterworth,MY,2021-07-24 19:04:55,5.3991,100.3638,84.99,82,20,0.0,few clouds
447,Olafsvik,IS,2021-07-24 19:04:56,64.8945,-23.7142,50.61,92,79,11.48,light rain
448,Bohunovice,CZ,2021-07-24 19:04:57,49.663,17.2869,76.77,65,86,6.51,overcast clouds
449,Letlhakeng,BW,2021-07-24 19:04:58,-24.0944,25.0298,45.55,45,0,8.55,clear sky
450,Neiafu,TO,2021-07-24 19:04:59,-18.65,-173.9833,77.68,88,40,4.61,light rain
451,Awjilah,LY,2021-07-24 19:01:09,29.1081,21.2869,86.31,29,0,14.03,clear sky
452,Spasskoye,RU,2021-07-24 19:05:01,44.6108,132.7969,71.47,76,85,5.86,overcast clouds
453,Pyay,MM,2021-07-24 19:05:02,18.8167,95.2167,77.43,88,95,3.78,overcast clouds
454,Dzerzhinsk,RU,2021-07-24 19:05:03,56.2389,43.4631,58.82,82,75,4.47,broken clouds
455,San Quintin,MX,2021-07-24 19:02:25,30.4833,-115.95,74.1,70,100,11.59,overcast clouds
456,Buta,CD,2021-07-24 19:05:05,2.7858,24.73,69.98,97,75,3.29,moderate rain
457,Palana,RU,2021-07-24 19:05:06,59.1167,159.9667,49.24,98,100,3.4,overcast clouds
458,Mahon,ES,2021-07-24 19:05:08,39.8885,4.2658,84.76,70,0,3.44,clear sky
459,Victoria,HK,2021-07-24 19:03:17,22.2855,114.1577,81.25,93,98,7.0,moderate rain
460,Kieta,PG,2021-07-24 19:05:10,-6.2167,155.6333,78.31,84,100,2.33,overcast clouds
461,Bereda,ES,2021-07-24 19:05:11,43.2686,-7.5406,65.57,100,40,4.74,scattered clouds
462,Vayalar,IN,2021-07-24 19:05:12,9.7,76.3333,76.98,87,23,6.33,few clouds
463,Seydi,TM,2021-07-24 19:05:14,39.4816,62.9137,91.51,10,0,11.14,clear sky
464,Gardez,AF,2021-07-24 19:05:15,33.5974,69.2259,73.02,42,0,3.53,clear sky
465,Segezha,RU,2021-07-24 19:05:16,63.7415,34.3222,55.81,62,100,6.76,overcast clouds
466,Jonkoping,SE,2021-07-24 19:05:17,57.7814,14.1562,73.11,68,75,3.44,broken clouds
467,Asau,RO,2021-07-24 19:02:02,46.4333,26.4,65.39,78,15,2.26,few clouds
468,Capoterra,IT,2021-07-24 19:05:19,39.1763,8.9718,81.57,74,0,11.5,clear sky
469,Toowoomba,AU,2021-07-24 19:05:20,-27.55,151.9667,44.26,82,7,7.0,clear sky
470,Salisbury,GB,2021-07-24 19:05:21,51.0693,-1.7957,70.45,86,41,2.95,scattered clouds
471,Nepa Nagar,IN,2021-07-24 19:05:22,21.4667,76.4,77.97,88,100,6.64,overcast clouds
472,Udomlya,RU,2021-07-24 19:05:23,57.8794,34.9925,56.84,59,78,4.45,broken clouds
473,Sampit,ID,2021-07-24 19:05:24,-2.5333,112.95,72.41,94,7,2.68,clear sky
474,Necochea,AR,2021-07-24 19:05:25,-38.5473,-58.7368,51.04,55,89,17.85,overcast clouds
475,Berdigestyakh,RU,2021-07-24 19:05:26,62.0989,126.6992,56.37,72,100,6.78,overcast clouds
476,Axim,GH,2021-07-24 19:05:27,4.8699,-2.2405,75.51,78,65,6.17,broken clouds
477,Krasnovishersk,RU,2021-07-24 19:05:29,60.4078,57.082,45.68,89,100,1.43,overcast clouds
478,Broken Hill,AU,2021-07-24 19:02:20,-31.95,141.4333,43.57,78,6,15.79,clear sky
479,Nouadhibou,MR,2021-07-24 19:05:31,20.931,-17.0347,68.4,93,1,17.49,clear sky
480,Ushtobe,KZ,2021-07-24 19:05:32,45.2514,77.9838,77.83,29,0,8.63,clear sky
481,Savannakhet,LA,2021-07-24 19:05:33,16.566,104.751,72.86,96,100,15.68,light rain
482,Angoche,MZ,2021-07-24 19:05:34,-16.2325,39.9086,70.61,64,100,17.78,light rain
483,Buchanan,LR,2021-07-24 19:05:36,5.8808,-10.0467,78.76,76,37,8.21,scattered clouds
484,Kalmunai,LK,2021-07-24 19:02:03,7.4167,81.8167,81.61,69,100,7.74,overcast clouds
485,Lima,PE,2021-07-24 19:01:52,-12.0432,-77.0282,62.13,83,14,11.72,few clouds
486,Maxixe,MZ,2021-07-24 19:05:39,-23.8597,35.3472,61.3,75,54,8.9,broken clouds
487,Vilhena,BR,2021-07-24 19:04:39,-12.7406,-60.1458,90.9,23,46,3.85,scattered clouds
488,Sairang,IN,2021-07-24 19:05:41,23.8,92.6667,74.88,98,100,2.86,overcast clouds
489,Gallup,US,2021-07-24 19:05:42,35.5281,-108.7426,75.96,56,75,1.99,broken clouds
490,Kodar,IN,2021-07-24 19:05:43,16.9833,79.9667,80.87,78,99,10.27,overcast clouds
491,Hirara,JP,2021-07-24 19:05:44,24.8,125.2833,83.61,84,100,29.19,light rain
492,Tsiroanomandidy,MG,2021-07-24 19:05:45,-18.7667,46.0333,66.33,45,100,0.47,overcast clouds
493,Barnstaple,GB,2021-07-24 19:05:46,51.0802,-4.0581,70.09,87,28,9.24,scattered clouds
494,Mahibadhoo,MV,2021-07-24 19:02:01,3.7833,72.9667,81.55,79,93,4.7,overcast clouds
495,Pangnirtung,CA,2021-07-24 19:05:35,66.1451,-65.7125,49.68,61,100,9.22,overcast clouds
496,Grand-Santi,GF,2021-07-24 19:05:48,4.25,-54.3833,77.65,93,100,3.15,overcast clouds
497,Pirovskoye,RU,2021-07-24 19:05:50,57.6267,92.2658,61.79,72,0,6.22,clear sky
498,Andijon,UZ,2021-07-24 19:05:51,40.7821,72.3442,82.26,19,0,7.09,clear sky
499,Praya,CV,2021-07-24 19:05:53,14.9215,-23.5087,79.34,57,75,10.36,broken clouds
500,Luanda,AO,2021-07-24 19:05:54,-8.8368,13.2343,70.72,85,0,11.9,clear sky
501,Bell Ville,AR,2021-07-24 19:05:55,-32.6259,-62.6887,71.11,49,0,2.55,clear sky
502,Inuvik,CA,2021-07-24 19:05:56,68.3499,-133.7218,58.53,60,100,1.66,light rain
503,Peniche,PT,2021-07-24 19:05:58,39.3558,-9.3811,72.88,81,6,10.04,clear sky
504,Tura,IN,2021-07-24 19:01:57,25.5198,90.2201,74.64,97,86,4.05,overcast clouds
505,Pasighat,IN,2021-07-24 19:06:00,28.0667,95.3333,78.57,96,100,2.64,overcast clouds
506,Pastavy,BY,2021-07-24 19:06:01,55.1168,26.8326,60.06,70,6,1.07,clear sky
507,Coatzintla,MX,2021-07-24 19:06:02,20.4833,-97.45,91.98,55,75,6.91,broken clouds
508,Sackville,CA,2021-07-24 19:06:03,45.9188,-64.3846,79.32,52,4,4.92,clear sky
509,Bitkine,TD,2021-07-24 19:06:04,11.9801,18.2138,81.64,61,57,2.59,broken clouds
510,Sept-Iles,CA,2021-07-24 19:06:05,50.2001,-66.3821,67.05,81,13,5.01,few clouds
511,Nha Trang,VN,2021-07-24 19:03:15,12.25,109.1833,86.0,67,81,5.14,broken clouds
512,Arys,KZ,2021-07-24 19:06:07,42.4252,68.795,86.22,17,0,8.12,clear sky
513,Matamoros,MX,2021-07-24 19:06:08,25.5333,-103.25,89.71,31,40,11.5,scattered clouds
514,Zhigansk,RU,2021-07-24 19:02:28,66.7697,123.3711,55.29,75,6,14.83,clear sky
515,Lapa,BR,2021-07-24 19:03:22,-25.7697,-49.7158,74.48,50,0,4.63,clear sky
516,Trofors,NO,2021-07-24 19:06:10,65.5333,13.4063,56.55,91,91,0.36,overcast clouds
517,Veraval,IN,2021-07-24 19:06:12,20.9,70.3667,82.22,83,95,17.49,overcast clouds
518,Sao Jose Da Coroa Grande,BR,2021-07-24 19:06:13,-8.8978,-35.1478,77.31,70,0,11.43,clear sky
519,Airai,TL,2021-07-24 19:06:14,-8.9266,125.4092,55.45,41,5,2.89,clear sky
520,Krutikha,RU,2021-07-24 19:06:15,53.9599,81.2093,61.95,76,20,2.33,few clouds
521,Contamana,PE,2021-07-24 19:06:18,-7.3333,-75.0167,95.95,28,6,0.87,clear sky
522,Kindia,GN,2021-07-24 19:06:19,10.0569,-12.8658,70.56,97,100,2.15,light rain
523,Aasiaat,GL,2021-07-24 19:03:11,68.7098,-52.8699,38.5,92,66,12.68,broken clouds
524,Marawi,PH,2021-07-24 19:06:21,7.9986,124.2928,73.65,90,18,6.69,few clouds
525,Gemena,CD,2021-07-24 19:06:22,3.25,19.7667,72.81,81,100,1.79,overcast clouds
526,Diglur,IN,2021-07-24 19:06:23,18.55,77.6,77.67,82,100,15.75,overcast clouds
527,Acajutla,SV,2021-07-24 19:06:24,13.5928,-89.8275,93.79,53,100,8.32,overcast clouds
528,Abha,SA,2021-07-24 19:06:25,18.2164,42.5053,66.45,83,20,5.75,few clouds
529,Kamyaran,IR,2021-07-24 19:06:26,34.7956,46.9355,80.42,19,0,3.44,clear sky
530,Santa Ines,BR,2021-07-24 19:06:27,-3.6667,-45.38,91.08,35,100,5.23,overcast clouds
531,Whitehorse,CA,2021-07-24 19:06:28,60.7161,-135.0538,62.1,51,100,5.01,overcast clouds
532,Moree,AU,2021-07-24 19:06:30,-29.4667,149.85,48.22,66,6,12.66,clear sky
533,Qaqortoq,GL,2021-07-24 19:06:31,60.7167,-46.0333,48.7,92,89,6.91,overcast clouds
534,Huangmei,CN,2021-07-24 19:05:33,30.1924,116.025,76.23,84,6,4.85,clear sky
535,The Valley,AI,2021-07-24 19:06:33,18.217,-63.0578,86.14,74,20,17.27,few clouds
536,Yar-Sale,RU,2021-07-24 19:06:34,66.8333,70.8333,51.49,76,0,8.97,clear sky
537,General Roca,AR,2021-07-24 19:06:35,-39.0333,-67.5833,52.52,28,85,8.21,overcast clouds
538,Oranjemund,NA,2021-07-24 19:06:36,-28.55,16.4333,64.29,24,10,4.9,clear sky
539,Hohhot,CN,2021-07-24 19:06:38,40.8106,111.6522,77.9,58,100,10.04,overcast clouds
540,Batemans Bay,AU,2021-07-24 19:06:39,-35.7167,150.1833,51.91,59,79,14.85,broken clouds
541,Ushirombo,TZ,2021-07-24 19:06:41,-3.4919,31.9639,70.18,34,5,3.8,clear sky
542,Kavali,IN,2021-07-24 19:06:11,14.9167,79.9833,86.7,60,46,16.64,scattered clouds
543,Porterville,US,2021-07-24 19:02:16,36.0652,-119.0168,100.67,12,74,4.85,broken clouds
544,Xai-Xai,MZ,2021-07-24 19:06:43,-25.0519,33.6442,61.05,75,29,9.6,light rain
545,Havre-Saint-Pierre,CA,2021-07-24 19:06:44,50.2334,-63.5986,61.39,80,22,11.32,few clouds
546,Stephenville,US,2021-07-24 19:06:45,32.2207,-98.2023,95.94,45,1,11.5,clear sky
547,Senanga,ZM,2021-07-24 19:02:13,-16.1167,23.2667,65.8,43,1,10.45,clear sky
548,Puerto Del Rosario,ES,2021-07-24 19:06:34,28.5004,-13.8627,78.55,61,20,19.57,few clouds
549,Neryungri,RU,2021-07-24 19:06:47,56.6709,124.6491,56.55,99,100,3.8,overcast clouds
550,Hay River,CA,2021-07-24 19:06:48,60.8156,-115.7999,51.03,68,100,7.16,overcast clouds
551,Homer,US,2021-07-24 19:06:49,59.6425,-151.5483,59.07,83,90,5.75,light rain
552,Komsomolskiy,UZ,2021-07-24 19:06:50,40.4272,71.7189,81.82,47,0,4.61,clear sky
553,Grindavik,IS,2021-07-24 19:02:20,63.8424,-22.4338,50.56,87,75,18.41,broken clouds
554,Svetlyy,RU,2021-07-24 19:06:52,54.675,20.1347,66.25,71,10,8.1,clear sky
555,Ancud,CL,2021-07-24 19:06:54,-41.8697,-73.8203,45.93,68,100,3.47,overcast clouds
556,Ipixuna,BR,2021-07-24 19:06:55,-1.7625,-48.8043,87.75,38,100,3.83,overcast clouds
557,Huesca,ES,2021-07-24 19:06:56,42.1362,-0.4087,82.09,32,0,7.0,clear sky
558,Kudahuvadhoo,MV,2021-07-24 19:06:57,2.6708,72.8944,82.76,75,100,7.61,overcast clouds
559,Meadow Lake,US,2021-07-24 19:06:37,34.8014,-106.5436,84.7,46,96,7.65,overcast clouds
560,Creel,MX,2021-07-24 19:06:59,27.75,-107.6333,72.77,41,23,8.14,few clouds
561,Wuwei,CN,2021-07-24 19:07:00,37.9281,102.6414,77.29,44,100,8.19,overcast clouds
562,Severodvinsk,RU,2021-07-24 19:07:02,64.5635,39.8302,51.91,69,100,7.11,overcast clouds
563,Aksarka,RU,2021-07-24 19:07:03,66.5606,67.7975,55.33,70,13,11.88,few clouds
564,Loiza,PR,2021-07-24 19:07:04,18.4313,-65.8802,88.59,94,90,5.75,mist
565,Lodja,CD,2021-07-24 19:07:05,-3.4833,23.4333,77.2,35,9,1.21,clear sky
566,Marrakesh,MA,2021-07-24 19:07:06,31.6315,-8.0083,100.47,28,75,5.75,broken clouds
567,Kabo,CF,2021-07-24 19:07:07,7.6994,18.629,72.14,93,61,2.71,broken clouds
568,Mogadishu,SO,2021-07-24 19:06:55,2.0371,45.3438,76.66,80,18,22.41,few clouds
569,Kidal,ML,2021-07-24 19:02:45,18.4411,1.4078,90.79,41,14,12.57,few clouds
570,Wabana,CA,2021-07-24 19:07:09,47.6332,-52.9481,69.69,82,61,3.0,broken clouds
571,Mandalgovi,MN,2021-07-24 19:07:10,45.7625,106.2708,65.01,72,78,6.98,broken clouds
572,Kagoro,NG,2021-07-24 19:07:11,9.6,8.3833,67.15,97,77,2.71,broken clouds
573,Shadegan,IR,2021-07-24 19:07:13,30.6497,48.6647,106.27,10,0,11.7,clear sky
574,Bialogard,PL,2021-07-24 19:07:14,54.007,15.9875,74.75,50,98,9.42,overcast clouds
575,Ixtapa,MX,2021-07-24 19:07:15,20.7,-105.2,88.23,66,40,8.05,scattered clouds
576,Dong Hoi,VN,2021-07-24 19:07:16,17.4833,106.6,79.23,86,100,10.45,moderate rain
577,Parati,BR,2021-07-24 19:07:18,-23.2178,-44.7131,75.85,50,0,3.74,clear sky
578,Saint-Pierre,RE,2021-07-24 19:04:39,-21.3393,55.4781,68.29,75,75,5.75,broken clouds
579,Bor,RU,2021-07-24 19:07:20,56.3567,44.0669,58.93,65,19,0.36,few clouds
580,Matay,EG,2021-07-24 19:07:21,28.419,30.7792,86.4,32,0,12.71,clear sky
581,Weinan,CN,2021-07-24 19:07:22,34.5036,109.5089,75.24,71,5,2.98,clear sky
582,Eureka,US,2021-07-24 19:03:26,40.8021,-124.1637,88.66,77,30,4.0,scattered clouds
583,Sakakah,SA,2021-07-24 19:07:24,29.9697,40.2064,92.32,25,0,11.34,clear sky
584,Vostok,RU,2021-07-24 19:07:26,46.4856,135.8833,69.69,83,78,4.23,broken clouds
585,Saint-Denis,FR,2021-07-24 19:07:27,48.9167,2.3333,70.75,81,75,12.66,mist
586,Palamos,ES,2021-07-24 19:07:28,41.8484,3.1291,82.38,44,6,9.71,clear sky
587,Saint Anthony,US,2021-07-24 19:06:17,45.0205,-93.218,92.14,44,1,1.99,clear sky
588,Sai Buri,TH,2021-07-24 19:07:30,6.7013,101.6168,77.83,88,100,5.06,overcast clouds
589,Teruel,ES,2021-07-24 19:07:31,40.6667,-0.6667,80.08,21,100,5.95,overcast clouds
590,Lardos,GR,2021-07-24 19:07:32,36.0942,28.0157,78.62,73,0,13.04,clear sky
591,Dawlatabad,AF,2021-07-24 19:07:33,36.4141,64.9053,89.46,12,0,8.97,clear sky
592,Along,IN,2021-07-24 19:07:34,28.1667,94.7667,77.18,99,100,1.45,overcast clouds
593,Siva,EG,2021-07-24 19:07:35,29.2041,25.5195,87.78,32,0,19.33,clear sky
594,Repatriacion,PY,2021-07-24 19:07:36,-25.5333,-55.95,86.43,28,0,8.79,clear sky
595,Cibitoke,BI,2021-07-24 19:07:37,-2.8833,29.25,67.71,50,97,2.28,overcast clouds
596,Dir,PK,2021-07-24 19:07:38,35.2058,71.8756,75.09,71,1,3.31,clear sky
597,Udachnyy,RU,2021-07-24 19:07:39,66.4167,112.4,59.81,49,14,7.09,few clouds
598,Sokolka,PL,2021-07-24 19:07:40,53.4072,23.5023,69.66,68,80,2.26,broken clouds
599,Portland,US,2021-07-24 19:07:34,45.5234,-122.6762,85.69,49,1,3.0,clear sky
600,Puertollano,ES,2021-07-24 19:07:42,38.6871,-4.1073,86.09,14,67,9.4,broken clouds
601,Guatire,VE,2021-07-24 19:07:43,10.4762,-66.5427,84.7,78,100,1.21,overcast clouds
602,Libato,PH,2021-07-24 19:07:44,13.8151,121.3346,77.61,92,100,6.38,overcast clouds
603,Zemio,CF,2021-07-24 19:07:25,5.0314,25.1361,70.59,88,98,1.34,overcast clouds
604,Mungwi,ZM,2021-07-24 19:07:47,-10.1732,31.3694,59.72,67,100,10.33,overcast clouds
605,Tautira,PF,2021-07-24 19:07:48,-17.7333,-149.15,78.82,72,4,9.37,clear sky
606,Margate,GB,2021-07-24 19:07:26,51.3813,1.3862,69.89,80,99,1.01,overcast clouds
607,Beira,MZ,2021-07-24 19:07:50,-19.8436,34.8389,67.37,66,18,16.64,light rain
608,Ndele,CF,2021-07-24 19:07:51,8.4109,20.6473,71.26,95,81,2.8,broken clouds
609,Aquiraz,BR,2021-07-24 19:07:52,-3.9014,-38.3911,84.29,62,36,10.78,scattered clouds
610,Araouane,ML,2021-07-24 19:03:04,18.9048,-3.5265,101.07,22,53,2.17,broken clouds
611,Girne,CY,2021-07-24 19:07:54,35.3417,33.3167,84.15,77,0,16.82,clear sky
612,Camabatela,AO,2021-07-24 19:07:55,-8.1881,15.375,67.59,26,0,5.3,clear sky
613,California City,US,2021-07-24 19:07:56,35.1258,-117.9859,98.01,12,1,5.01,clear sky
614,Dapaong,TG,2021-07-24 19:07:57,10.8639,0.205,78.94,66,95,3.76,light rain
615,Biak,ID,2021-07-24 19:07:58,-0.9131,122.8766,74.52,74,100,7.02,overcast clouds
616,Bay Roberts,CA,2021-07-24 19:07:59,47.5999,-53.2648,70.66,76,68,8.01,light rain
617,Zelenoborskiy,RU,2021-07-24 19:08:00,66.845,32.3622,55.89,74,100,6.44,overcast clouds
618,Enshi,CN,2021-07-24 19:08:01,30.3,109.4833,70.36,96,31,0.74,scattered clouds
619,Vilyuysk,RU,2021-07-24 19:08:02,63.7553,121.6247,58.68,72,0,7.76,clear sky
620,Luneburg,DE,2021-07-24 19:08:03,53.25,10.4,78.67,60,100,8.19,overcast clouds
621,Aginskoye,RU,2021-07-24 19:08:04,51.1,114.53,57.88,77,82,6.4,broken clouds
622,Mitsamiouli,KM,2021-07-24 19:08:05,-11.3847,43.2844,75.96,73,12,24.92,light rain
623,Yaan,NG,2021-07-24 19:08:07,7.3833,8.5667,72.91,90,100,3.0,overcast clouds
624,Lagoa Vermelha,BR,2021-07-24 19:03:37,-28.2086,-51.5258,73.04,47,0,3.89,clear sky
625,Mizdah,LY,2021-07-24 19:08:09,31.4451,12.9801,84.15,23,0,11.9,clear sky
626,Balikpapan,ID,2021-07-24 19:08:10,-1.2675,116.8289,76.14,85,87,6.93,overcast clouds
627,Sambava,MG,2021-07-24 19:08:11,-14.2667,50.1667,67.53,78,93,11.14,overcast clouds
628,Cicero Dantas,BR,2021-07-24 19:08:12,-10.6,-38.3833,74.28,71,88,12.82,overcast clouds
629,Yangambi,CD,2021-07-24 19:08:13,0.8102,24.4336,75.69,74,100,2.17,light rain
630,Port Hardy,CA,2021-07-24 19:08:14,50.6996,-127.4199,60.98,94,90,3.44,fog
631,Avera,US,2021-07-24 19:08:15,33.194,-82.5271,90.37,44,0,5.91,clear sky
632,Goure,NE,2021-07-24 19:08:16,13.9835,10.2704,87.03,56,91,7.99,overcast clouds
633,Ballina,AU,2021-07-24 19:08:17,-28.8667,153.5667,57.78,54,0,9.31,clear sky
634,Liptovsky Hradok,SK,2021-07-24 19:08:18,49.0396,19.7234,63.23,73,73,3.98,broken clouds
635,Berwick,US,2021-07-24 19:08:19,41.0545,-76.2333,85.84,51,100,7.34,overcast clouds
636,Boden,SE,2021-07-24 19:07:27,65.8252,21.6886,64.4,58,25,8.41,scattered clouds
637,Tabou,CI,2021-07-24 19:06:08,4.423,-7.3528,76.39,70,94,5.35,overcast clouds
638,Sola,VU,2021-07-24 19:08:21,-13.8833,167.55,79.99,77,41,10.36,scattered clouds
639,Yatou,CN,2021-07-24 19:08:22,37.15,122.3833,75.27,83,75,2.51,broken clouds
640,Casper,US,2021-07-24 19:08:23,42.8666,-106.3131,90.5,25,1,4.0,clear sky
641,San Juan Bautista,PE,2021-07-24 19:08:24,-14.0108,-75.7358,60.17,29,0,7.49,clear sky
642,Chipinge,ZW,2021-07-24 19:07:28,-20.1883,32.6236,50.86,62,59,7.81,broken clouds
643,Vallenar,CL,2021-07-24 19:08:26,-28.5708,-70.7581,56.68,61,12,3.24,few clouds
644,Moberly,US,2021-07-24 19:08:27,39.4184,-92.4382,93.24,72,1,4.0,clear sky
645,Benguela,AO,2021-07-24 19:08:29,-12.5763,13.4055,69.46,81,5,5.08,clear sky
646,Lazurne,UA,2021-07-24 19:08:30,46.084,32.5295,73.85,59,0,9.13,clear sky
647,Cuiluan,CN,2021-07-24 19:08:31,47.72,128.648,68.9,95,100,5.64,moderate rain
648,Te Anau,NZ,2021-07-24 19:08:32,-45.4167,167.7167,38.41,89,100,3.33,overcast clouds
649,Kholtoson,RU,2021-07-24 19:08:33,50.2981,103.3097,54.73,97,100,1.92,overcast clouds
650,Kiunga,PG,2021-07-24 19:08:34,-6.1219,141.2906,71.1,100,100,3.51,overcast clouds
651,Manadhoo,MV,2021-07-24 19:08:35,5.7667,73.3833,81.82,76,92,6.69,overcast clouds
652,Paamiut,GL,2021-07-24 19:08:25,61.994,-49.6678,42.31,97,87,7.9,overcast clouds
653,Pochutla,MX,2021-07-24 19:04:50,15.7432,-96.4661,91.22,52,100,5.41,overcast clouds
654,De Aar,ZA,2021-07-24 19:08:38,-30.6497,24.0123,40.15,20,0,5.61,clear sky
655,Peleduy,RU,2021-07-24 19:08:39,59.6289,112.7406,61.07,84,25,2.77,scattered clouds
656,Dubrovnik,HR,2021-07-24 19:04:54,42.6481,18.0922,76.64,69,0,5.75,clear sky
657,Najran,SA,2021-07-24 19:08:41,17.4924,44.1277,87.01,36,63,9.78,broken clouds
658,Esso,RU,2021-07-24 19:08:42,55.9333,158.7,59.65,91,83,1.14,broken clouds
659,Salinopolis,BR,2021-07-24 19:08:43,-0.6136,-47.3561,82.67,69,99,11.16,overcast clouds
660,Maitum,PH,2021-07-24 19:08:44,6.0392,124.4986,77.95,84,98,4.38,overcast clouds
661,Korem,ET,2021-07-24 19:08:45,12.5058,39.5228,59.41,80,100,1.54,moderate rain
662,Ayan,RU,2021-07-24 19:08:46,56.45,138.1667,57.04,97,100,8.66,overcast clouds
